Brand Mention?,userpost,match type,brand
0,The Supreme Court on Friday refused to delay implementation of a federal judge's ruling striking down Florida's ban on gay marriage. But the state continues to argue that gay couples will only be allowed to marry in the one county named in the lawsuit.  ñThe advice provided by Greenberg Traurig to our client  the Florida Association of Clerks and Comptrollers  addresses a Florida clerk's duties under existing Florida law  which prohibits the issuance of same-sex marriage licenses î Hilarie Bass  the firm's Miami-based co-president  told the Miami Herald. ñCurrent Florida law makes it a crime _ punishable by imprisonment or a fine _ to issue a marriage license to a same-sex couple. Greenberg Traurig is not advising the clerks as to the constitutionality of the Florida ban on same-sex marriage.î  Equality Florida criticized the memo  saying it had generated confusion and described it as an ñexaggerated warningî in a statement. ñClerks can stand in the doorway and try to block equality or they can welcome gay couples who have waited for decades for this moment î said Equality Florida CEO Nadine Smith. ñWe expect every clerk to uphold their oath and protect the constitutional rights of gay couples seeking marriage licenses. No legal firm's memo overrides their clear legal obligation.î,unique,florida
0,Fake Florida doctor who ïenhancedÍ buttocks with cement  caulking gets 10 years for manslaughter https://t.co/owGPEpCJBh,unique,florida
0,@CLEthaLAND @KarenKeyLargo @Reflog_18 @THESagerbomb She lives in Florida and is elderly so she probably voted for Pat Buchanan,unique,florida
0,@Sondoman Florida housemates play games nonstop for 500 consecutive days https://t.co/sYowSU5Ahm,unique,florida
1,@CarnivalCruise what are the regulations on meds? I've going to be traveling with my 2yr old I'm assuming I'll need Tylenol is this allowed,unique,tylenol
1,RT @rawarrior: Plz stop recommending Tylenol 4chronic pain. Since it doesn't work &amp; more dangerous than NSAID. New #OverDoseWarning http://ƒ,unique,tylenol
1,@tweetinomglol sirens and gale force winds are no match for Tylenol pm,unique,tylenol
1,Remedy for EVERY SINGLE THING when you're pregnant: Extra strength tylenol  heating pads  warm baths  and a miracle __,unique,tylenol
1,Cheers! New Study Shows Beer Is a Better Pain Reliever Than Tylenol,unique,tylenol
1,Lol I remember this. Bad toothache  needed to be pulled. One Tylenol 3 and my eyes were glazed over...,unique,tylenol
1,is there in a lot of pain from the swelling  call your doctor and ask about giving them baby Tylenol,unique,tylenol
1,Think he's feeling better after some tylenol and a nap :),unique,tylenol
1,"One Million Moms Panties Are In A Bunch Again. Because  Gay and lesbian couples are featured prominently in Tylenol's new #HowWeFamily campaign  which aims to change the face of the American family. A same gender prom couple and two gay dads with a baby are among those featured in campaign's first TV ad. A voiceover declares  ""Family isn't defined by who you love  but how.""  OMG  Gay Folks Actually Being Portrayed As Loving  Caring People And Parents  In A TV Ad. What Next  Gay Folk Making Positive Contributions To Communities  Helping The Homeless  Feeding The Poor  Serving  and Possibly Dying  In Our Countries Military. OMG  Say It Isn't So  The Sky Is Gonna Fall and Our Lord  God  Is Going To Strike Us All Down.",unique,tylenol
1,"Yes  Gay and Lesbian Couples appear In Tylenol's New #HowWeFamily Campaign. However  Aren't PROMINENTLY Featured In 30 Second TV Ad As One Million Moms Claim. They appear only briefly among mostly Stra8 Couples. It does does say ""When did you first fight to be considered family"" and shows Lesbian Couple  and very brief appearance of Two Gay Dad's with their baby at very end. In my opinion  sadly  it enforces how Bias  Bigoted and Truly Homophobic the One Million Moms organization is. See Related Item Below",unique,tylenol
1,I'll vote #Maxwell4Mayor if he eats the #Geico Gecko (vengeance for #cheesesteakshuffle),unique,geico
1,I just checked in at Geico with #mPLUSPlaces Download today!  https://t.co/6s2p844NEy,unique,geico
1,#geico sent me a birthday card and I don't even have them for my car insurance....  #birthday is in 13 days :),unique,geico
1,@lee2991 iy kyk tokek gt.g sih ga pna liat http://t.co/EcrNpTTL ad asuransi company namany geico nah kl iklan slalu ad tokekny ngmg.ihh geli,unique,geico
1,Yup lakers know first hand now RT @RichardCOliver: Say what you want about Nowitzki  Spurs fans  but the Geico caveman can flat out play.,unique,geico
1,I just checked in at Geico with #mPLUSPlaces Download today!  https://t.co/EqsBOYg2fV,unique,geico
1,@BASS_nation @GEICO @DICKS Depends if I picked them for fantasy.,unique,geico
1,@geico please explain to me why in the past year  my rate has gone up twice with zero accidents or tickets  am changing my co.,unique,geico
1,HereÍs my selfie WIN ice cream gift card from @GEICO! #SweetSavings https://t.co/HlPjvGQc0u https://t.co/6cRHp3OrXW https://t.co/o2liRqKy4I,unique,geico
1,My absolute favorite GEICO commercial..TOO funny!,unique,geico
0,Dr phil tho__ Nicole Starr Burnett,unique,dr
0,ñThatÍs a fun Saturday night.î @GinaGrad on someone saying something about ïDr Drew will insist you have HPVÍ. #shoddynotes #lostcontexr,unique,dr
0,Wow! I just won this for free  Beats by Dr Dre Solo HD Futura Artist Series Headband Headphone http://t.co/xMKwSPTgT6 #listia,unique,dr
0,"""Long con."" @GinaGrad  on Dr Bruce trying to avoid annoying @adamcarolla  so he can hang around to sit in with @DennisPrager .",unique,dr
0,Anniversary of the first insulin shot in a human- thank you Dr Banting for finding a way to keep me alive!,unique,dr
0,Try the Best Dr's care cosmetics from Korea. LJH Dr's Cosmetic BIO+N Barrier Cream. Enter Amazon Giveaway! https://t.co/LkpCIOGxyT #giveaway,unique,dr
0,Electric Toothbrush by Dr Jim Ellis for Superior Dental Hygiene Care Dr Jim E... https://t.co/f0wNVjFO7L via @amazon,unique,dr
0,A new favorite: Dr Taylor - Call My Momma (FnDannyBoy Remix) (Low Qual Preview) by @fndannyboy http://t.co/wMbNIp7Q on #SoundCloud,unique,dr
0,RT @NouveauEyewear: Follow @NouveauEyewear &amp; #RT to win #MyLittlePony kids sunglasses! Winner picked 2day 10am. Ask your eye dr for MLP: htƒ,unique,dr
0,I just entered the Dr Scholls Rejuvenating Foot Warmer #RaffleCopter #Giveaway from @HPFY Enter now!  https://t.co/WozuCF2bAt,unique,dr
1,Google Pixel XL International Giveaway @androidauth #giveaway https://t.co/Zh7IdLbPDE,unique,google
1,Google Pixel International Giveaway @androidauth #giveaway https://t.co/0T7IS25WmP,unique,google
1,"I entered a giveaway for a chance to win ""Google Pixel XL Screen Protector  Zerolemon Ul..."" by ZEROLEMON. https://t.co/JDWsdPjCoN #giveaway",unique,google
1,Check out the Google Nexus 7 tablet and enter to win a $50 Staples gift card! http://t.co/B45KX9maID,unique,google
1,RT @CNBCMakeIt: A 7-year-old wrote a letter to Google asking for a job„here's how the CEO responded https://t.co/larXpecHGS,unique,google
1,Google Pixel &amp; Daydream VR International Giveaway! https://t.co/ltZh2nzKKr,unique,google
1,Google is killing a section of desktop search that was a target of 'fake news' criticism https://t.co/UqZ4QI6B6b,unique,google
1,@Google check mate google. Check fucking mate.,unique,google
1,Google Pixel International Giveaway @androidauth #giveaway https://t.co/0T7IS2nxLp,unique,google
1,Google Pixel &amp; Daydream VR International Giveaway! https://t.co/ltZh2nzKKr,unique,google
1,@DIRECTV @DIRECTVService Why you even bring back @weatherchannel? They still air a bunch of reality  especially on weekends.@WeatherNation,unique,directv
1,@dustinbennett76 Me too.  Left Directv for Dish and didn't know they don't have root.,unique,directv
1,Darn you @DIRECTV.,unique,directv
1,What do you think? I thought the commercials were funny  and not offensive at all. Maybe because I have DirecTV  but even a Comcast subscriber shouldn't be offended. Although Comcast is pretty much offended at everything  somebody always has to find something to complain about.,unique,directv
1,@DIRECTV really needs to get their crap straight or at least explain these frequent signal losses that are happening,unique,directv
1,@DIRECTVService @DIRECTV Help please? The NHL standing have not been working on the TV Apps for weeks now. Are customers having same probs?!,unique,directv
1,Sign up for @directv using my link.  Plus  we both save an extra $10/month for 10 months! #DIRECTV http://t.co/2RJzgo5uwr,unique,directv
1,@SportsNetLA @HyunJinRyu99 Same grade I would give @Dodgers for being greedy and not bringing this channel to @DIRECTV. An F.,unique,directv
1,@DIRECTV on hold for 1 hour &amp; 18 20! how about a press 1 for classic rock  press 2 for hip hop  press 3 for blow horn to stay awake,unique,directv
1,@DIRECTV twitter won't let me dm you  only directvservice,unique,directv
1,RT @openhouseon: Win 1 of 2 FREE https://t.co/ic3FAyAmoO #headphones for #Bluetooth #att #sprint #verizon #tmobile #phones after #NBAFinalsƒ,unique,verizon
1,View this Verizon video to see what the #DroidMaxx looks like underneath all the Kevlar! #techteardown http://t.co/xBJfeVDIHt #vzwcrowd,unique,verizon
1,I just checked in at Verizon Wireless with #mPLACES  Download today!  https://t.co/tAYs0WclC4,unique,verizon
1,View this Verizon video to see what the #DroidMaxx looks like underneath all the Kevlar! #techteardown http://t.co/YHhnWYOJAi #vzwcrowd,unique,verizon
1,RT @p3r3z_perez: No more ñfull DVR tantrumsî with Verizon FiOS Quantum TV! http://t.co/BF7DpoVwbT #FiOSFanatics #Showverwhelmed,unique,verizon
1,Who doesn't like a good deal? Act now and get $100 off all new tablets from Verizon! http://t.co/9OZ8D200CJ #vzwcrowd,unique,verizon
1,RT @misti1083: Check out #VerizonÍs new innovator quote on Instagram. Can you guess #WhoSaidit?  http://t.co/KwnVL3dCjP http://t.co/qypgExRƒ,unique,verizon
1,Check out how #football fans watch  track &amp; stay current in this #infographic by Verizon. http://t.co/nCfUSPNkRZ #vzwcrowd,unique,verizon
1,I just checked in at Verizon Wireless with #mPLUSPlaces Download today!  https://t.co/EqsBOYg2fV,unique,verizon
1,Keep your priorities straight this #football season w/ a little reminder from #Verizon! #NFL http://t.co/VWqdBqINHq #vzwcrowd,unique,verizon
1,I wish they would replace regular Pepsi with Crystal and sell them forever! Every bottle takes me back to my 1993 dƒ https://t.co/pOhidT97sN,unique,pepsi
1,@LittleCaesars Pizza and @Pepsi make the perfect pair! #sayitwithpepsi #LCPepsiMojiSweepstakes https://t.co/2jvPNYYLoW,unique,pepsi
1,RT @pepsi: Gaga's getting ready for #PepsiHalftime &amp; we have her dressing room sign autographed #ForTheFans. RT for #Entry https://t.co/T8dƒ,unique,pepsi
1,@hellojao @DaveSprayberry @WorldOfPepsi I can see that  very understated berry flavor at the end. Otherwise a very sweet Pepsi.,unique,pepsi
1,Won a Pepsi stocking,unique,pepsi
1,Q: Would you drink milk and pepsi or milk an... A: no: http://t.co/borrIpl,unique,pepsi
1,do you think if we give trump a pepsi he'll suddenly stop being a piece of shit,unique,pepsi
1,Pepsi Reintroducing Aspartame in Some Beverages - KTVN Channel 2 - Reno Tahoe Sparks News  Weather  Video,unique,pepsi
1,I liked a @YouTube video https://t.co/8uwMWxx0pC Pepsi bottle  coca cola glass  I Dont give a damn,unique,pepsi
1,RT @FuckCons: Pepsi https://t.co/QrWZOyvjDP,unique,pepsi
1,I saw the Jif bars and now i want some :)  #TeamJif #sponsored,unique,jif
1,What a great way to start The day with MY Jif powder and some Blueberries.... #TeamJif #sponsored #PeanutButterHappy https://t.co/7MWExiX5fg,unique,jif
1,Love using #MeTime to snack on Jif products! #TeamJif #sponsored #PeanutButterHappy https://t.co/dOiTWep5bZ,unique,jif
1,Wow  I want to try as many jif recipes as possible and even making my own #PeanutButterHappy #TeamJif #sponsored https://t.co/5SaAAdsvhL,unique,jif
1,Share your idea for an awesome smoothie made with Jif Peanut Powder. #TeamJif #sponsored #PeanutButterHappy https://t.co/34AuobJ281,unique,jif
1,Jif peanut butter rounds #peanutbutterhappy #TeamJif #sponsored https://t.co/EgDpTmGNXd,unique,jif
1,I snack happily ever after with Jif peanut butter! #TeamJif #sponsored https://t.co/tEMU6UQQr8,unique,jif
1,Now that I know Jif makes snack bars  I have to go get some! http://t.co/GhjyHEyFE8 #TeamJif #sponsored,unique,jif
1,My 9yr old loves Jif the most every morning on her toast! #peanutbutterhappy #TeamJif #sponsored https://t.co/ouziXZShsx,unique,jif
1,RT @2KlNDS: RT for Nutella Fav for Jif Peanut Butter http://t.co/CZmCfBlPWm,unique,jif
1,A little Nutella and a dollop of greek yogurt perfectly place in a cute filo cup: http://t.co/6tshqPF42T #glamcrowd,unique,nutella
1,Hazelnut nutella ________,unique,nutella
1,Chocolate Nutella Cookies from @delicisprinkled! Read on for the recipe: http://t.co/ojtWMXhuTZ #glamcrowd,unique,nutella
1,@CandiceAlice FUCK YES  crepes! Nutella  chocolate and whipped cream... Fuck my life.,unique,nutella
1,RT @Eating: Nutella Pancakes ______ http://t.co/nllXXgMldq,unique,nutella
1,Me with Nutella,unique,nutella
1,The five basic food groups: Apple Juice  Nutella  Tea  Pineapples  and spinach... But mostly Nutella!,unique,nutella
1,Strawberry Upside Down Cake  drizzled with Nutella: http://t.co/nYGiQSdUaZ #glamcrowd,unique,nutella
1,Q: What might kill a person faster deep fried ... A: nutella lol but if it were me I'd die happy :-): http://t.co/xXoJpqz,unique,nutella
1,RT @arbrosepetal: Nutella Crepe Cake and a Giveaway: http://t.co/HvDKlvgbgT #glamcrowd,unique,nutella
1,I will now always associate Cinco de Mayo with Chanel No. 5.,unique,chanel
1,Wow! I just won this for free  chanel paris  leather handbag.unused.with coa. http://t.co/bko8ygQtZc #listia,unique,chanel
1,I am listening to AWAKEN (COCO CHANEL RADIO ED by JES on ElectricFM.com. http://t.co/XDUDN4o,unique,chanel
1,RT @stussyjoseph: Chanel's Introduction About Herself &amp; The Other Chanel's Was Hilarious __ Plus That Iconic Quote To Start Off With ____ httpƒ,unique,chanel
1,"Wow! I just won this for free  ""Chanel"" gold link bracelet http://t.co/y2hKgAfOBv #listia",unique,chanel
0,@anasteja_co well naomi and tyra weren't pink but chanel DEFINITELY was. so this is interesting.,unique,chanel
1,RT @ChanelVsWalmart: Chanel Vs. Walmart http://t.co/soaFlqYaWl,unique,chanel
1,Fendi  prada  or chanel?,unique,chanel
1,RT @KimKardashian: I bow down to you  Coco Chanel http://bit.ly/9Htyy8,unique,chanel
0,@xJLTL but chanel stanning on both her and heidy snapchats made my night,unique,chanel
1,If you are keeping score  #Butterfinger is #Bolderthanbold and #Doritos is just #bold so Butterfinger is bolder than Doritos #Superbowl50,unique,doritos
1,Got to see the new Doritos coming out. Can't say much  but it looks really yummy!,unique,doritos
1,I unlocked 5 Xbox achievements on Doritos Crash Course!,unique,doritos
1,RT @Tom_Bergeron: The creator of Doritos has died at 97.  He has been Frito-Layed to rest.,unique,doritos
1,I got a golfball-sized clump of just seasoning in my Doritos.,unique,doritos
1,@Fritolay @Doritos My Favorite Flavor is Cool Ranch!! #DORITOSHOOPSSWEEPSTAKES,unique,doritos
1,@Doritos @FritoLay My Favorite Flavor is Cool Ranch #DORITOSHOOPSSWEEPSTAKES,unique,doritos
1,RT @SouthernRecipe: Use #porkrinds and make your own homemade cool ranch #Doritos! Get the #recipe! http://t.co/q8k9Q8yg5x http://t.co/5x25ƒ,unique,doritos
1,RT @CallofDuty: RT for a chance to win a @mtn_dew &amp; @Doritos Game Fuel Prize Pack. Rules: http://t.co/vdCcR60vvJ #CODAWLaunch http://t.co/kƒ,unique,doritos
1,@Doritos spin for me #DoritosRouletteLive,unique,doritos
1,RT @Eykell_BassRock: Budweiser crea un comercial para el Super Bowl que te harà llorar http://t.co/0d8hO3iI6K #noticias #followas,unique,budweiser
1,@MuellerKristine Look for Coca Cola and Budweiser.,unique,budweiser
1,RT @TerribleHerbst: Celebrate #MemorialDay with Terrible Herbst! Buy two @Budweiser or @budlight 12-packs and get one FREE ____ #AmeriCANS htƒ,unique,budweiser
1,Beer with Breakfast on this awesome Sunday afternoon.  #budweiser #kingofbeers #breakfastƒ http://t.co/KFGacU31yK,unique,budweiser
1,RT @Budweiser: ItÍs sweater season for your Bud. Follow &amp; RT for a chance to win. #GiveBigGiveBud #Sweeps https://t.co/dab7vPpyaS https://tƒ,unique,budweiser
1,Help me win a Budweiser Man Cave! https://t.co/hLV1L7gB4z,unique,budweiser
1,@Budweiser Just curious why my local liquor store had the #HolidayBuds but I couldn't buy with beer and glasses? Only got the wooden crate.,unique,budweiser
